DATE,FBE,BTCDR,CRYPT,FBEDR,FFL,TBE
9/11/18,1.9,0.000246232,-6.82E-05,-0.002631579,-0.002293578,-0.00245098
10/11/18,1.895,0.001274737,-6.82E-05,-0.002638522,-0.002298851,-0.002457002
11/11/18,1.89,-0.006754802,-6.82E-05,-0.002645503,-0.002304147,-0.002463054
12/11/18,1.885,0.001095715,-0.00937287,-0.00265252,-0.002309469,-0.002469136
13/11/2018,1.88,-0.097983801,-0.140564253,-0.015957447,-0.00462963,-0.00990099
14/11/2018,1.85,-0.016069644,0.001641346,0,0,0
15/11/2018,1.85,-0.004818009,-0.001898443,0.016216216,0.004651163,0.01
16/11/2018,1.88,0.000721767,-0.037373697,-0.005319149,-0.00462963,-0.004950495
17/11/2018,1.87,0.002830336,-0.03882472,-0.005347594,-0.004651163,-0.004975124
18/11/2018,1.86,-0.133592186,-0.040392966,-0.005376344,-0.004672897,-0.005
19/11/2018,1.85,-0.086277254,-0.12195012,-0.016216216,-0.004694836,-0.010050251
20/11/2018,1.82,0.031011593,0.026452309,-0.005494505,0.004716981,0
21/11/2018,1.81,-0.050323522,-0.006154924,-0.011049724,0.004694836,-0.002538071
22/11/2018,1.79,-0.000736153,-0.056190524,-0.011173184,0.004672897,-0.002544529
23/11/2018,1.77,-0.109663358,-0.043424913,0.001883239,-0.001550387,0
24/11/2018,1.773333333,0.029196475,-0.045396241,0.0018797,-0.001552795,0
25/11/2018,1.776666667,-0.051542687,-0.047555062,0.001876172,-0.00155521,0
26/11/2018,1.78,0.008755811,0.010458198,-0.028089888,-0.023364486,-0.025510204
27/11/2018,1.73,0.109894692,0.159134367,0.005780347,0.023923445,0.015706806
28/11/2018,1.74,0.009145564,-0.038936894,0.028735632,0.014018692,0.020618557
29/11/2018,1.79,-0.061774993,-0.050295616,-0.011173184,0,-0.005050505
30/11/2018,1.77,0.044273762,-0.012766446,-0.001883239,-0.001536098,-0.001692047
1/12/18,1.766666667,-0.01532402,-0.012931536,-0.001886793,-0.001538462,-0.001694916
2/12/18,1.763333333,-0.057574765,-0.013100951,-0.001890359,-0.001540832,-0.001697793
3/12/18,1.76,0.013982269,0.006264543,-0.011363636,-0.009259259,-0.010204082
4/12/18,1.74,-0.045796136,-0.0390134,-0.014367816,-0.007009346,-0.010309278
5/12/18,1.715,-0.065691161,-0.04195459,-0.014577259,-0.007058824,-0.010416667
6/12/18,1.69,-0.030107717,-0.082721535,-0.00591716,-0.004739336,-0.005263158
7/12/18,1.68,0.012037043,0.006318672,-0.005952381,-0.004761905,-0.005291005
8/12/18,1.67,0.034983023,0.006278997,-0.005988024,-0.004784689,-0.005319149
9/12/18,1.66,-0.033942266,0.006239817,-0.006024096,-0.004807692,-0.005347594
10/12/18,1.65,-0.0203811,-0.019878045,-0.018181818,-0.014492754,-0.016129032
11/12/18,1.62,0.022890889,0.031599297,0,0,0
12/12/18,1.62,-0.045382333,-0.05969539,0,0,0
13/12/2018,1.62,-0.023428671,-0.026234736,-0.012345679,0,-0.005464481
14/12/2018,1.6,0.002522635,0.04759424,-0.004166667,0,-0.001831502
15/12/2018,1.593333333,0.004368229,0.045431941,-0.0041841,0,-0.001834863
16/12/2018,1.586666667,0.080074831,0.043457579,-0.004201681,0,-0.001838235
17/12/2018,1.58,0.042907297,-0.009019863,0,0,0
18/12/2018,1.58,0.013144724,0.074327211,-0.012658228,0,-0.005524862
19/12/2018,1.56,0.103235236,0.051903961,-0.019230769,-0.024509804,-0.022222222
20/12/2018,1.53,-0.056239059,-0.024249826,0.013071895,0,0.005681818
21/12/2018,1.55,0.029297049,0.032560542,-0.006451613,-0.001675042,-0.003766479
22/12/2018,1.54,-0.001455199,0.031533785,-0.006493506,-0.001677853,-0.003780718
23/12/2018,1.53,0.01733265,0.030569803,-0.006535948,-0.001680672,-0.003795067
24/12/2018,1.52,-0.064136525,-0.061325877,0.016447368,-0.002525253,0.005714286
25/12/2018,1.545,0.01161615,-0.009196865,0.01618123,-0.002531646,0.005681818
26/12/2018,1.57,-0.047552389,-0.063953997,-0.025477707,-0.010152284,-0.016949153
27/12/2018,1.53,0.068900993,0.112448547,-0.006535948,-0.005128205,-0.005747126
28/12/2018,1.52,-0.018098927,-0.019921138,-0.002192982,-0.005154639,-0.003853565
29/12/2018,1.516666667,0.008107051,-0.020326056,-0.002197803,-0.005181347,-0.003868472
30/12/2018,1.513333333,-0.03029692,-0.020747776,-0.002202643,-0.005208333,-0.003883495
31/12/2018,1.51,0.028044363,0.02557987,-0.006622517,0,-0.002923977
1/1/19,1.5,0.022705849,0.050668605,-0.006666667,0,-0.002932551
2/1/19,1.49,-0.024025973,-0.027695543,0,-0.020942408,-0.011764706
3/1/19,1.49,0.008798133,0.004296853,0.060402685,0.037433155,0.047619048
4/1/19,1.58,-0.003046062,0.01455435,0.006329114,0.001718213,0.003787879
5/1/19,1.59,0.05688121,0.014345559,0.006289308,0.001715266,0.003773585
6/1/19,1.6,-0.01197999,0.014142675,0.00625,0.001712329,0.003759399
7/1/19,1.61,-0.001478624,5.43E-05,0.031055901,0.015384615,0.02247191
8/1/19,1.66,0.000393473,0.001574547,0.012048193,0,0.005494505
9/1/19,1.68,-0.089114189,-0.109150539,-0.017857143,-0.005050505,-0.010928962
10/1/19,1.65,0.001490786,0.00279916,0.006060606,0.015228426,0.011049724
11/1/19,1.66,-0.002838445,0.002012601,-0.004016064,-0.003333333,-0.003642987
12/1/19,1.653333333,-0.031356309,0.002008559,-0.004032258,-0.003344481,-0.003656307
13/1/2019,1.646666667,0.04297937,0.002004533,-0.004048583,-0.003355705,-0.003669725
14/1/2019,1.64,-0.017737773,-0.037336389,-0.006097561,0.005050505,0
15/1/2019,1.63,0.004955567,0.014191729,0.006134969,0.005025126,0.005524862
16/1/2019,1.64,0.007108948,0.010626139,0,-0.03,-0.016483516
17/1/2019,1.64,-0.008432548,-0.009750283,0.018292683,0.025773196,0.022346369
18/1/2019,1.67,0.022656505,-0.006224664,-0.005988024,-0.005025126,-0.005464481
19/1/2019,1.66,-0.040805203,-0.006263653,-0.006024096,-0.005050505,-0.005494505
20/1/2019,1.65,-0.010154141,-0.006303134,-0.006060606,-0.005076142,-0.005524862
21/1/2019,1.64,0.017271467,0.018494637,-0.006097561,-0.005102041,-0.005555556
22/1/2019,1.63,-0.004290711,-0.016244094,0.006134969,0.005128205,0.005586592
23/1/2019,1.64,0.00249728,0.010265264,-0.012195122,-0.020408163,-0.016666667
24/1/2019,1.62,-0.003023761,-0.007861538,0.012345679,0.010416667,0.011299435
25/1/2019,1.64,0.001159799,-0.019710399,-0.004065041,0,-0.001862197
26/1/2019,1.633333333,-0.005410676,-0.020106711,-0.004081632,0,-0.001865672
27/1/2019,1.626666667,-0.031780191,-0.020519286,-0.004098361,0,-0.001869159
28/1/2019,1.62,-0.006716429,-0.003528511,0,0,0
29/1/2019,1.62,0.009311913,0.02485385,0.037037037,0.030927835,0.033707865
30/1/2019,1.68,-0.006631124,-0.009126764,0.011904762,0,0.005434783
31/1/2019,1.7,0.007711511,0.007302872,0.011764706,0.02,0.016216216
1/2/19,1.72,0.007964599,-0.002514614,0,-0.003267974,-0.001773049
2/2/19,1.72,-0.014446352,-0.002520953,0,-0.003278688,-0.001776199
3/2/19,1.72,0.000449528,-0.002527325,0,-0.003289474,-0.001779359
4/2/19,1.72,0.003014926,-0.000526489,0,0,0
5/2/19,1.72,-0.016712815,-0.021663265,-0.005813953,-0.004950495,-0.005347594
6/2/19,1.71,-0.006639594,0.002086418,-0.011695906,-0.009950249,-0.010752688
7/2/19,1.69,0.073803586,0.093021694,0,-0.020100503,-0.010869565
8/2/19,1.69,0.0044049,-0.001269919,0,0,0
9/2/19,1.69,0.004086575,-0.001271534,0,0,0
10/2/19,1.69,-0.012982877,-0.001273153,0,0,0
11/2/19,1.69,-0.002163735,0.007957069,0.01183432,0,0.005494505
12/2/19,1.71,-0.004988393,-0.016094486,0.029239766,0.005128205,0.016393443
13/2/2019,1.76,-0.003558451,-0.001492723,-0.011363636,0,-0.005376344
14/2/2019,1.74,0.005436775,0.001993273,0.005747126,0.005102041,0.005405405
15/2/2019,1.75,0.000644319,0.035165154,0.001428571,0.001269036,0.001344086
16/2/2019,1.7525,0.008649514,0.033970574,0.001426534,0.001267427,0.001342282
17/2/2019,1.755,0.062992671,0.032854488,0.001424501,0.001265823,0.001340483
18/2/2019,1.7575,0.008893881,0.020525221,0.001422475,0.001264223,0.001338688
19/2/2019,1.76,0.006451951,0.004077584,0.017045455,0.005050505,0.010695187
20/2/2019,1.79,-0.006086391,-0.01926243,0.005586592,0.015075377,0.010582011
21/2/2019,1.8,0.019527221,0.015891668,0.011111111,-0.00990099,0
22/2/2019,1.82,0.038553082,-0.011814927,0,0.003333334,0.001745201
23/2/2019,1.82,-0.076670106,-0.011956189,0,0.003322259,0.001742161
24/2/2019,1.82,0.015930367,-0.012100869,0,0.003311258,0.00173913
25/2/2019,1.82,-0.006506692,-0.009136853,0,0,0
26/2/2019,1.82,-0.000358328,-0.026078437,0.010989011,0,0.005208333
27/2/2019,1.84,0.00094821,0.029498787,0,0.01980198,0.010362694
28/2/2019,1.84,-0.00285235,0.012386837,0.005434783,0.004854369,0.005128205
1/3/19,1.85,0.003746606,-0.015244422,-0.001801802,-0.004830918,-0.003401361
2/3/19,1.846666667,0.008423813,-0.015480412,-0.001805055,-0.004854369,-0.003412969
3/3/19,1.843333333,-0.032421854,-0.015723823,-0.001808318,-0.004878049,-0.003424658
4/3/19,1.84,0.026565053,0.04994794,-0.005434783,-0.004901961,-0.005154639
5/3/19,1.83,0.004841836,0.003485012,-0.010928962,-0.009852217,-0.010362694
6/3/19,1.81,0.003764083,0.010814016,-0.005524862,-0.004975124,-0.005235602
7/3/19,1.8,-0.004142674,0.004357542,0,0,0
8/3/19,1.8,0.015431805,-0.00565506,0.003703704,0,0.001754386
9/3/19,1.806666667,-0.007398168,-0.005687222,0.003690037,0,0.001751314
10/3/19,1.813333333,-0.006073361,-0.005719751,0.003676471,0,0.001748252
11/3/19,1.82,0.005674147,0.009449443,-0.005494505,-0.005,-0.005235602
12/3/19,1.81,-0.001408329,5.61E-05,0.016574586,0.005025126,0.010526316
13/3/2019,1.84,0.00122107,0.00126114,0.005434783,0.015,0.010416667
14/3/2019,1.85,0.007092813,0.021160467,0.005405405,-0.004926108,0
15/3/2019,1.86,0.024487511,0.00368208,0.00358423,0.00330033,0.003436426
16/3/2019,1.866666667,-0.004239909,0.003668572,0.003571428,0.003289473,0.003424657
17/3/2019,1.873333333,0.003320062,0.003655163,0.003558719,0.003278689,0.003412969
18/3/2019,1.88,0.00480445,0.008377162,-0.015957447,0.004901961,-0.005102041
19/3/2019,1.85,0.008795702,0.003253125,0.016216216,-0.004878049,0.005128205
20/3/2019,1.88,-0.012523354,-0.015542931,-0.010638298,0.009803922,0
21/3/2019,1.86,-0.001576305,0.009418554,-0.032258065,-0.029126214,-0.030612245
22/3/2019,1.8,0.004144909,-0.007496899,-0.005555556,-0.001666667,-0.003508772
23/3/2019,1.79,-0.002506732,-0.007553527,-0.005586592,-0.001669449,-0.003521126
24/3/2019,1.78,-0.013611284,-0.007611017,-0.005617978,-0.001672241,-0.003533569
25/3/2019,1.77,0.002750415,0.003669168,-0.011299435,-0.010050251,-0.010638298
26/3/2019,1.75,0.022375699,0.034990792,-0.005714286,-0.015228426,-0.010752688
27/3/2019,1.74,-0.002134348,7.97E-05,-0.011494253,0,-0.005434783
28/3/2019,1.72,0.016732603,0.018057732,0.034883721,0.020618557,0.027322404
29/3/2019,1.78,0.00863829,0.004034397,0.007490637,0,0.003546099
30/3/2019,1.793333333,0.009116574,0.004018186,0.007434945,0,0.003533569
31/3/2019,1.806666667,-0.000110229,0.004002105,0.007380074,0,0.003521127
1/4/19,1.82,0.163235261,0.14649107,-0.005494505,0.005050505,0
2/4/19,1.81,0.019091572,0.101292571,0,0.010050251,0.005263158
3/4/19,1.81,-0.011502526,-0.08346431,0,-0.009950249,-0.005235602
4/4/19,1.81,0.021471613,0.053739254,-0.011049724,0.010050251,0
5/4/19,1.79,0.007342147,0.010497024,0.003724395,0,0.001754386
6/4/19,1.796666667,0.028730483,0.01038798,0.003710575,0,0.001751314
7/4/19,1.803333333,0.017588268,0.01028118,0.003696858,0,0.001748252
8/4/19,1.81,-0.012873922,-0.001065465,-0.005524862,0.004975124,0
9/4/19,1.8,0.018806097,0.032305704,0.016666667,0.014851485,0.015706806
10/4/19,1.83,-0.052244695,-0.077273089,-0.005464481,0.004878049,0
11/4/19,1.82,0.006832838,-0.000990547,0.021978022,-0.009708738,0.005154639
12/4/19,1.86,0.008378656,-0.00433255,-0.001792115,-0.001633987,-0.001709402
13/4/2019,1.856666667,0.010693823,-0.004351403,-0.001795332,-0.001636662,-0.001712329
14/4/2019,1.853333333,-0.014026286,-0.00437042,-0.001798561,-0.001639344,-0.001715266
15/4/2019,1.85,0.032419898,0.038392662,0.005405405,0.014778325,0.010309278
16/4/2019,1.86,-0.001801262,0.006036006,-0.010752688,-0.009708738,-0.010204082
17/4/2019,1.84,0.007237053,0.018584718,0.010869565,0,0.005154639
18/4/2019,1.86,0.001639618,-0.000513094,0.001344086,-0.00122549,0
19/4/2019,1.8625,0.008611288,0.001115697,0.001342282,-0.001226994,0
20/4/2019,1.865,-0.002589667,0.001114454,0.001340483,-0.001228501,0
21/4/2019,1.8675,0.012643891,0.001113213,0.001338688,-0.001230012,0
22/4/2019,1.87,0.032196368,0.019074127,0,0,0
23/4/2019,1.87,-0.019253345,-0.043318472,0,0.009852217,0.005128205
24/4/2019,1.87,-0.044291007,0.012868149,-0.005347594,0.024390244,0.010204082
25/4/2019,1.86,0.004370312,-0.062176166,0,-0.00952381,-0.005050505
26/4/2019,1.86,0.001945473,0.001384899,0,-0.003205128,-0.001692047
27/4/2019,1.86,0.003682625,0.001382983,0,-0.003215434,-0.001694916
28/4/2019,1.86,-0.006660608,0.001381073,0,-0.003225807,-0.001697793
29/4/2019,1.86,0.008996002,0.025023108,-0.005376344,-0.004854369,-0.005102041
30/4/2019,1.85,0.015611514,0.009661836,-0.010810811,-0.009756098,-0.01025641
1/5/19,1.83,0.017993492,0.012908028,-0.027322404,-0.014778325,-0.020725389
2/5/19,1.78,0.045380848,0.050050386,0.011235955,0.01,0.010582011
3/5/19,1.8,0.01493118,0.000813073,0.001851852,-0.001650165,0
4/5/19,1.803333333,-0.007048591,0.000812412,0.001848429,-0.001652893,0
5/5/19,1.806666667,-0.006327811,0.000811753,0.001845018,-0.001655629,0
6/5/19,1.81,0.019579731,0.005265467,-0.027624309,-0.014925373,-0.020942408
7/5/19,1.76,0.020277894,-0.001329312,-0.005681818,0.005050505,0
8/5/19,1.75,0.035776303,0.008721566,-0.011428571,-0.010050251,-0.010695187
9/5/19,1.73,0.032165737,0.043841336,0.011560694,0.020304569,0.016216216
10/5/19,1.75,0.132961823,0.068698113,-0.003809524,-0.006633499,-0.005319149
11/5/19,1.743333333,-0.033698988,0.064282057,-0.003824091,-0.006677797,-0.005347594
12/5/19,1.736666667,0.117441793,0.060399456,-0.003838772,-0.006722689,-0.005376344
13/5/2019,1.73,0.027523111,0.003770161,0.011560694,0,0.005405405
14/5/2019,1.75,0.01905909,0.083504769,-0.005714286,-0.025380711,-0.016129032
15/5/2019,1.74,-0.032069862,-0.021547136,0.005747126,0.005208333,0.005464481
16/5/2019,1.75,-0.067754328,-0.096318946,-0.022857143,-0.010362694,-0.016304348
17/5/2019,1.71,-0.006736061,0.030057045,0,0,0
18/5/2019,1.71,0.116473238,0.029179981,0,0,0
19/5/2019,1.71,-0.02225605,0.028352651,0,0,0
20/5/2019,1.71,-0.002516825,0.030038051,0.005847953,0.015706806,0.011049724
21/5/2019,1.72,-0.029990334,-0.013719071,-0.023255814,-0.020618557,-0.021857923
22/5/2019,1.68,0.022578539,-0.028510157,-0.035714286,-0.031578947,-0.033519553
23/5/2019,1.62,0.012847449,0.042788025,0,0.032608696,0.01734104
24/5/2019,1.62,0.010378907,0.031298632,-0.00617284,-0.002631579,-0.004261364
25/5/2019,1.61,0.077966368,0.030348758,-0.00621118,-0.002638522,-0.004279601
26/5/2019,1.6,0.013788842,0.02945484,-0.00625,-0.002645503,-0.004297994
27/5/2019,1.59,-0.015296301,-0.006746547,-0.006289308,-0.00265252,-0.004316547
28/5/2019,1.58,-0.005575844,0.006645582,0.006329114,0.015957447,0.011560694
29/5/2019,1.59,-0.033681248,-0.016464506,0,-0.010471204,-0.005714286
30/5/2019,1.59,0.026895807,-0.019772755,-0.006289308,0.005291005,0
31/5/2019,1.58,-0.001181555,0.004037987,-0.004219409,0,-0.001915709
1/6/19,1.573333333,0.021535503,0.004021747,-0.004237288,0,-0.001919386
2/6/19,1.566666667,-0.047632988,0.004005638,-0.004255319,0,-0.001923077
3/6/19,1.56,-0.072097006,-0.114350537,0.019230769,-0.005263158,0.005780347
4/6/19,1.59,0.012950383,0.031707317,0,0.010582011,0.005747126
5/6/19,1.59,-0.001810691,-0.026599462,-0.006289308,-0.015706806,-0.011428571
6/6/19,1.58,0.028628592,0.049902242,0.018987342,-0.005319149,0.005780347
7/6/19,1.61,-0.01192147,0.000965059,-0.002070393,-0.001782531,-0.001915709
8/6/19,1.606666667,-0.028073244,0.000964129,-0.002074689,-0.001785715,-0.001919386
9/6/19,1.603333333,0.032223901,0.0009632,-0.002079002,-0.001788909,-0.001923077
10/6/19,1.6,-0.004726374,-0.00520788,-0.01875,0.005376344,-0.005780347
11/6/19,1.57,0.024719335,0.032227488,-0.025477707,0.010695187,-0.005813953
12/6/19,1.53,0.015604068,0.009069718,-0.013071895,-0.021164021,-0.01754386
13/6/2019,1.51,0.049482559,0.00274406,-0.01986755,-0.037837838,-0.029761905
14/6/2019,1.48,0.018699179,0.03155411,-0.006756757,-0.001872659,-0.00408998
15/6/2019,1.47,0.018751032,0.030588904,-0.006802721,-0.001876173,-0.004106776
16/6/2019,1.46,0.033499651,0.029680995,-0.006849315,-0.001879699,-0.004123712
17/6/2019,1.45,-0.02176133,-0.028225961,0.027586207,0.011299435,0.01863354
18/6/2019,1.49,0.020470202,0.012600079,0.026845638,0.011173184,0.018292683
19/6/2019,1.53,0.02980142,0.026208684,0.032679739,0.049723757,0.041916168
20/6/2019,1.58,0.059734051,0.042275047,0.012658228,-0.021052632,-0.005747126
21/6/2019,1.6,0.054870392,0.026531263,-0.00625,-0.001792115,-0.003853565
22/6/2019,1.59,0.014948357,0.025845549,-0.006289308,-0.001795332,-0.003868472
23/6/2019,1.58,0.012308057,0.025194386,-0.006329114,-0.001798561,-0.003883495
24/6/2019,1.57,0.072286804,0.029409454,-0.031847134,-0.016216216,-0.023391813
25/6/2019,1.52,0.110299798,0.166628502,0.026315789,0.010989011,0.017964072
26/6/2019,1.56,-0.143044078,-0.198947546,-0.019230769,-0.005434783,-0.011764706
27/6/2019,1.53,0.110823602,0.115981938,0,0.010928962,0.005952381
28/6/2019,1.53,-0.030830759,-0.047401971,0,0,0
29/6/2019,1.53,-0.097979353,-0.049760727,0,0,0
30/6/2019,1.53,-0.025132536,-0.052366523,0,0,0
1/7/19,1.53,0.016937845,0.03924819,-0.019607843,-0.027027027,-0.023668639
2/7/19,1.5,0.104032367,0.037214703,0.006666667,-0.005555556,0
3/7/19,1.51,-0.060481972,0.036750155,0.013245033,0.011173184,0.012121212
4/7/19,1.53,-0.021492446,-0.049244697,0.013071895,0.011049724,0.011976048
5/7/19,1.55,0.026076124,0.027727429,0,0.003642987,0.001972386
6/7/19,1.55,0.015552558,0.026979361,0,0.003629764,0.001968504
7/7/19,1.55,0.070553929,0.026270597,0,0.003616637,0.001964636
8/7/19,1.55,0.02421211,0.008366783,0.006451613,0.005405405,0.005882353
9/7/19,1.56,-0.031704531,-0.044228083,0.019230769,0.016129032,0.01754386
10/7/19,1.59,-0.063470329,-0.042087912,0.025157233,0.010582011,0.017241379
11/7/19,1.63,0.035107173,0.007066651,-0.006134969,0.005235602,0
12/7/19,1.62,-0.03217717,-0.027958141,-0.002057613,0.001736111,0
13/7/2019,1.616666667,-0.097244241,-0.028762281,-0.002061856,0.001733103,0
14/7/2019,1.613333333,0.057998236,-0.029614048,-0.002066115,0.001730104,0
15/7/2019,1.61,-0.127327042,-0.108439128,0.01242236,0.020725389,0.016949153
16/7/2019,1.63,0.015175028,0.01453237,-0.018404908,-0.035532995,-0.027777778
17/7/2019,1.6,0.102171064,0.080707687,0,0.042105263,0.022857143
18/7/2019,1.6,-0.011038441,-0.013814158,0,0.01010101,0.005586592
19/7/2019,1.6,0.02406894,-0.008818206,-0.002083333,-0.001666667,-0.001851852
20/7/2019,1.596666667,-0.015638628,-0.008896658,-0.002087683,-0.001669449,-0.001855288
21/7/2019,1.593333333,-0.024326032,-0.008976519,-0.00209205,-0.001672241,-0.001858736
22/7/2019,1.59,-0.040837993,0.006796682,0.012578616,0.010050251,0.011173184
23/7/2019,1.61,-0.010988584,-0.040504797,-0.01242236,-0.009950249,-0.011049724
24/7/2019,1.59,0.009919225,0.014661309,0.006289308,0.005025126,0.005586592
25/7/2019,1.6,-0.005927366,0.009583412,-0.01875,-0.005,-0.011111111
26/7/2019,1.57,-0.03869492,-0.015075444,0,-0.003350084,-0.001872659
27/7/2019,1.57,0.00846244,-0.015306192,0,-0.003361344,-0.001876173
28/7/2019,1.57,-0.001206305,-0.015544113,0,-0.003372681,-0.001879699
29/7/2019,1.57,0.004996157,0.016911363,0.006369427,0.005076142,0.005649718
30/7/2019,1.58,0.052067991,0.033839408,-0.012658228,-0.01010101,-0.011235955
31/7/2019,1.56,0.028362715,0.02267483,-0.057692308,-0.015306122,-0.034090909
1/8/19,1.47,0.015238461,0.006912472,-0.013605442,-0.031088083,-0.023529412
2/8/19,1.45,0.026878766,0.034821617,-0.013793103,-0.010695187,-0.012048193
3/8/19,1.43,0.013081608,0.033649874,-0.013986014,-0.010810811,-0.012195122
4/8/19,1.41,0.076219421,0.032554422,-0.014184397,-0.010928962,-0.012345679
5/8/19,1.39,-0.02423813,-0.012665947,0.007194245,0.016574586,0.0125
6/8/19,1.4,0.04171432,0.005048225,-0.014285714,0.010869565,0
7/8/19,1.38,0.003556964,-0.021450605,0.036231884,0.005376344,0.018518519
8/8/19,1.43,-0.013429359,0.008176526,0.006993007,0.005347594,0.006060606
9/8/19,1.44,-0.043462863,-0.006548867,-0.011574074,-0.008865248,-0.010040161
10/8/19,1.423333333,0.018806074,-0.006592037,-0.011709601,-0.008944543,-0.010141987
11/8/19,1.406666667,-0.013587466,-0.006635781,-0.011848341,-0.009025271,-0.010245902
12/8/19,1.39,-0.041915242,-0.038296572,0.035971223,-0.005464481,0.01242236
13/8/2019,1.44,-0.083392731,-0.078296337,-0.055555556,-0.021978022,-0.036809816
14/8/2019,1.36,0.028605712,-0.002150567,-0.014705882,-0.02247191,-0.01910828
15/8/2019,1.34,0.004652771,0.033571419,0,0,0
16/8/2019,1.34,-0.012029361,0.007797219,0.004975125,0.003831418,0.004329005
17/8/2019,1.346666667,0.010899821,0.007736893,0.004950495,0.003816794,0.004310344
18/8/2019,1.353333333,0.054085899,0.007677493,0.004926109,0.003802282,0.004291846
19/8/2019,1.36,-0.012708288,-0.000992647,-0.014705882,-0.022727273,-0.019230769
20/8/2019,1.34,-0.05718944,-0.053525436,0,0.011627907,0.006535948
21/8/2019,1.34,-0.00127949,0.012238752,0.007462687,0.005747126,0.006493506
22/8/2019,1.35,0.025831017,0.021588723,0,-0.011428571,-0.006451613
23/8/2019,1.35,-0.023366037,-0.005205203,-0.002469136,0.001926782,0
24/8/2019,1.346666667,-0.002409564,-0.005232438,-0.002475248,0.001923077,0
25/8/2019,1.343333333,0.02534759,-0.005259961,-0.002481389,0.001919386,0
26/8/2019,1.34,-0.014984588,-0.012620094,0.014925373,0,0.006493506
27/8/2019,1.36,-0.044975365,-0.055867073,0,0,0
28/8/2019,1.36,-0.027258383,-0.015575644,0.022058824,0.028735632,0.025806452
29/8/2019,1.39,0.009321914,0.007970189,-0.028776978,-0.022346369,-0.025157233
30/8/2019,1.35,0.002873258,0.01875813,-0.011111111,-0.005714286,-0.008064516
31/8/2019,1.335,0.011127641,0.018412741,-0.011235955,-0.005747126,-0.008130081
1/9/19,1.32,0.063101234,0.018079842,-0.011363636,-0.005780347,-0.008196721
2/9/19,1.305,0.026451127,0.037860059,-0.011494253,-0.005813953,-0.008264463
3/9/19,1.29,-0.002336605,0.001846697,0.015503876,0,0.006666667
4/9/19,1.31,-0.000361179,-0.020222798,0.030534351,0.035087719,0.033112583
5/9/19,1.35,-0.022227426,-0.015323372,0,-0.02259887,-0.012820513
6/9/19,1.35,0.013312036,0.00301822,0.007407407,0.005780347,0.006493506
7/9/19,1.36,-0.006386045,0.003009138,0.007352941,0.005747126,0.006451613
8/9/19,1.37,-0.008465748,0.00300011,0.00729927,0.005714286,0.006410256
9/9/19,1.38,-0.018359984,-0.027784638,0.014492754,0.022727273,0.01910828
10/9/19,1.4,0.002682018,0.002836699,0,0,0
11/9/19,1.4,0.022421323,0.021025078,0.021428571,0.016666667,0.01875
12/9/19,1.43,-0.003938926,-0.009248539,0.020979021,0.027322404,0.024539877
13/9/2019,1.46,0.000671777,0.000672408,0.00456621,-0.003546099,0
14/9/2019,1.466666667,-0.003873673,0.000671956,0.004545454,-0.003558719,0
15/9/2019,1.473333333,-0.004342444,0.000671505,0.004524887,-0.003571429,0
16/9/2019,1.48,-0.005890951,0.030377919,-0.013513514,0,-0.005988024
17/9/2019,1.46,-0.004316536,0.000714151,-0.04109589,-0.043010753,-0.042168675
18/9/2019,1.4,0.007625553,0.006220798,0.007142857,0.016853933,0.012578616
19/9/2019,1.41,-0.006028991,-0.01245835,0.007092199,-0.005524862,0
20/9/2019,1.42,-0.017072618,-0.012565833,0,0,0
21/9/2019,1.42,0.004409546,-0.012725743,0,0,0
22/9/2019,1.42,-0.032913866,-0.012889774,0,0,0
23/9/2019,1.42,-0.116362374,-0.138503999,-0.021126761,-0.016666667,-0.01863354
24/9/2019,1.39,-0.01729988,-0.020006538,0.014388489,0.011299435,0.012658228
25/9/2019,1.41,-0.042881094,-0.026919741,-0.007092199,-0.027932961,-0.01875
26/9/2019,1.4,0.013076795,-0.010781255,-0.028571429,-0.022988506,-0.025477707
27/9/2019,1.36,0.003058093,0.013203264,-0.00245098,0.001960784,0
28/9/2019,1.356666667,-0.017046429,0.01303121,-0.002457003,0.001956948,0
29/9/2019,1.353333333,0.024831847,0.012863582,-0.002463054,0.001953125,0
30/9/2019,1.35,0.003109787,0.000700012,-0.014814815,0,-0.006535948
1/10/19,1.33,0.008098579,-0.001565597,-0.030075188,0,-0.013157895
2/10/19,1.29,-0.015521465,-0.015964102,-0.031007752,0,-0.013333333
3/10/19,1.25,-0.009289775,0.011849466,0.016,0.011695906,0.013513514
4/10/19,1.27,-0.003129235,0.003763954,0,0.003853565,0.002222222
5/10/19,1.27,-0.031202335,0.00374984,0,0.003838771,0.002217295
6/10/19,1.27,0.040588911,0.003735831,0,0.003824092,0.002212389
7/10/19,1.27,-0.000775375,-0.007256101,-0.015748031,-0.022857143,-0.01986755
8/10/19,1.25,0.046770441,0.053917397,-0.008,0.01754386,0.006756757
9/10/19,1.24,-0.001853183,-0.006349357,0.040322581,0.005747126,0.020134228
10/10/19,1.29,-0.033297633,-0.031216636,0.03875969,0.017142857,0.026315789
11/10/19,1.34,0.005185851,0.003393864,-0.001865672,0.001404494,0
12/10/19,1.3375,-0.002444017,0.003382384,-0.001869159,0.001402525,0
13/10/2019,1.335,0.00634169,0.003370982,-0.001872659,0.00140056,0
14/10/2019,1.3325,-0.020656018,-0.023528454,-0.001876173,0.001398601,0
